id,client_id,account_id,type
2771,2771,2290,owner
2772,2772,2290,user
2773,2773,2291,owner
2774,2774,2291,user
2775,2775,2292,owner
2776,2776,2293,owner
2777,2777,2294,owner
2778,2778,2295,owner
2779,2779,2296,owner
2780,2780,2296,user
2781,2781,2297,owner
2782,2782,2298,owner
2783,2783,2299,owner
2784,2784,2300,owner
2785,2785,2301,owner
2786,2786,2302,owner
2787,2787,2303,owner
2788,2788,2304,owner
2789,2789,2305,owner
2790,2790,2306,owner
2791,2791,2307,owner
2794,2794,2309,owner
2795,2795,2309,user
2796,2796,2310,owner
2797,2797,2311,owner
2798,2798,2312,owner
2799,2799,2313,owner
2800,2800,2314,owner
2801,2801,2315,owner
2802,2802,2316,owner
2803,2803,2317,owner
2804,2804,2317,user
2805,2805,2318,owner
2806,2806,2319,owner
2808,2808,2321,owner
2809,2809,2322,owner
2810,2810,2323,owner
2811,2811,2324,owner
2812,2812,2325,owner
2813,2813,2326,owner
2814,2814,2327,owner
2815,2815,2328,owner
2816,2816,2328,user
2817,2817,2329,owner
2818,2818,2330,owner
2819,2819,2331,owner
2820,2820,2332,owner
2821,2821,2333,owner
2822,2822,2334,owner
2823,2823,2335,owner
2824,2824,2336,owner
2825,2825,2337,owner
2826,2826,2338,owner
2827,2827,2339,owner
2828,2828,2340,owner
2829,2829,2341,owner
2830,2830,2342,owner
2831,2831,2343,owner
2832,2832,2344,owner
2833,2833,2344,user
2834,2834,2345,owner
2835,2835,2346,owner
2836,2836,2347,owner
2837,2837,2347,user
2838,2838,2348,owner
2839,2839,2349,owner
2840,2840,2349,user
2841,2841,2350,owner
2842,2842,2351,owner
2843,2843,2352,owner
2844,2844,2353,owner
2845,2845,2354,owner
2846,2846,2355,owner
2847,2847,2356,owner
2848,2848,2356,user
2849,2849,2357,owner
2850,2850,2358,owner
2851,2851,2359,owner
2852,2852,2360,owner
2853,2853,2361,owner
2854,2854,2362,owner
2855,2855,2362,user
2856,2856,2363,owner
2857,2857,2364,owner
2858,2858,2365,owner
2859,2859,2366,owner
2860,2860,2367,owner
2862,2862,2369,owner
2863,2863,2369,user
2864,2864,2370,owner
2865,2865,2371,owner
2866,2866,2371,user
2867,2867,2372,owner
2868,2868,2373,owner
2869,2869,2374,owner
2870,2870,2375,owner
2871,2871,2376,owner
2872,2872,2377,owner
2873,2873,2378,owner
2874,2874,2379,owner
2875,2875,2380,owner
2876,2876,2381,owner
2877,2877,2382,owner
2878,2878,2383,owner
2879,2879,2384,owner
2880,2880,2385,owner
2881,2881,2386,owner
2882,2882,2387,owner
2883,2883,2388,owner
2884,2884,2389,owner
2885,2885,2390,owner
2886,2886,2390,user
2887,2887,2391,owner
2888,2888,2392,owner
2889,2889,2393,owner
2890,2890,2394,owner
2891,2891,2394,user
2892,2892,2395,owner
2893,2893,2396,owner
2894,2894,2397,owner
2895,2895,2398,owner
2896,2896,2399,owner
2897,2897,2400,owner
2898,2898,2400,user
2899,2899,2401,owner
2900,2900,2402,owner
2901,2901,2403,owner
2902,2902,2404,owner
2903,2903,2404,user
2904,2904,2405,owner
2905,2905,2405,user
2906,2906,2406,owner
2907,2907,2406,user
2908,2908,2407,owner
2909,2909,2408,owner
2910,2910,2409,owner
2911,2911,2410,owner
2912,2912,2410,user
2913,2913,2411,owner
2915,2915,2413,owner
2916,2916,2414,owner
2917,2917,2415,owner
2918,2918,2416,owner
2919,2919,2416,user
2920,2920,2417,owner
2921,2921,2418,owner
2922,2922,2419,owner
2923,2923,2420,owner
2924,2924,2421,owner
2925,2925,2421,user
2926,2926,2422,owner
2927,2927,2422,user
2928,2928,2423,owner
2929,2929,2424,owner
2930,2930,2425,owner
2932,2932,2427,owner
2933,2933,2428,owner
2934,2934,2428,user
2935,2935,2429,owner
2936,2936,2430,owner
2937,2937,2431,owner
2938,2938,2432,owner
2939,2939,2433,owner
2940,2940,2434,owner
2941,2941,2435,owner
2942,2942,2436,owner
2943,2943,2437,owner
2944,2944,2438,owner
2945,2945,2439,owner
2946,2946,2439,user
2947,2947,2440,owner
2948,2948,2441,owner
2949,2949,2442,owner
2950,2950,2443,owner
2951,2951,2444,owner
2952,2952,2445,owner
2953,2953,2446,owner
2954,2954,2447,owner
2955,2955,2447,user
2956,2956,2448,owner
2957,2957,2449,owner
2958,2958,2450,owner
2959,2959,2451,owner
2960,2960,2452,owner
2961,2961,2452,user
2962,2962,2453,owner
2963,2963,2453,user
2964,2964,2454,owner
2965,2965,2455,owner
2966,2966,2456,owner
2967,2967,2457,owner
2968,2968,2458,owner
2969,2969,2459,owner
2970,2970,2459,user
2971,2971,2460,owner
2972,2972,2461,owner
2974,2974,2463,owner
2975,2975,2464,owner
2976,2976,2465,owner
2977,2977,2466,owner
2978,2978,2467,owner
2979,2979,2468,owner
2980,2980,2469,owner
2981,2981,2470,owner
2982,2982,2471,owner
2983,2983,2471,user
2984,2984,2472,owner
2985,2985,2472,user
2986,2986,2473,owner
2987,2987,2473,user
2988,2988,2474,owner
2989,2989,2475,owner
2990,2990,2476,owner
2991,2991,2476,user
2992,2992,2477,owner
2994,2994,2479,owner
2995,2995,2480,owner
2996,2996,2481,owner
2997,2997,2482,owner
2998,2998,2483,owner
2999,2999,2484,owner
3000,3000,2485,owner
3001,3001,2486,owner
3002,3002,2487,owner
3003,3003,2488,owner
3004,3004,2488,user
3005,3005,2489,owner
3006,3006,2490,owner
3007,3007,2491,owner
3008,3008,2492,owner
3009,3009,2493,owner
3010,3010,2493,user
3011,3011,2494,owner
3012,3012,2495,owner
3013,3013,2496,owner
3014,3014,2496,user
3015,3015,2497,owner
3016,3016,2498,owner
3017,3017,2499,owner
3018,3018,2500,owner
3019,3019,2501,owner
3020,3020,2502,owner
3021,3021,2503,owner
3022,3022,2503,user
3023,3023,2504,owner
3024,3024,2505,owner
3025,3025,2505,user
3026,3026,2506,owner
3027,3027,2507,owner
3028,3028,2508,owner
3029,3029,2509,owner
3030,3030,2510,owner
3031,3031,2511,owner
3032,3032,2511,user
3035,3035,2513,owner
3036,3036,2514,owner
3037,3037,2515,owner
3038,3038,2516,owner
3039,3039,2517,owner
3041,3041,2519,owner
3042,3042,2520,owner
3043,3043,2521,owner
3044,3044,2522,owner
3045,3045,2523,owner
3046,3046,2524,owner
3047,3047,2525,owner
3048,3048,2526,owner
3049,3049,2527,owner
3050,3050,2527,user
3051,3051,2528,owner
3054,3054,2530,owner
3055,3055,2531,owner
3056,3056,2532,owner
3057,3057,2532,user
3058,3058,2533,owner
3059,3059,2534,owner
3060,3060,2535,owner
3061,3061,2535,user
3062,3062,2536,owner
3063,3063,2537,owner
3064,3064,2538,owner
3065,3065,2539,owner
3066,3066,2540,owner
3067,3067,2541,owner
3068,3068,2541,user
3069,3069,2542,owner
3070,3070,2543,owner
3071,3071,2544,owner
3072,3072,2545,owner
3073,3073,2545,user
3074,3074,2546,owner
3075,3075,2547,owner
3076,3076,2548,owner
3077,3077,2549,owner
3078,3078,2549,user
3079,3079,2550,owner
3080,3080,2551,owner
3081,3081,2551,user
3082,3082,2552,owner
3083,3083,2553,owner
3084,3084,2554,owner
3085,3085,2555,owner
3086,3086,2555,user
3087,3087,2556,owner
3088,3088,2557,owner
3089,3089,2558,owner
3090,3090,2559,owner
3091,3091,2560,owner
3092,3092,2561,owner
3093,3093,2562,owner
3094,3094,2563,owner
3095,3095,2564,owner
3096,3096,2565,owner
3097,3097,2566,owner
3098,3098,2567,owner
3099,3099,2568,owner
3100,3100,2569,owner
3101,3101,2570,owner
3102,3102,2571,owner
3103,3103,2572,owner
3104,3104,2573,owner
3105,3105,2574,owner
3106,3106,2575,owner
3107,3107,2576,owner
3108,3108,2576,user
3109,3109,2577,owner
3110,3110,2578,owner
3111,3111,2578,user
3112,3112,2579,owner
3113,3113,2580,owner
3114,3114,2580,user
3115,3115,2581,owner
3116,3116,2582,owner
3117,3117,2583,owner
3118,3118,2583,user
3119,3119,2584,owner
3120,3120,2585,owner
3121,3121,2586,owner
3122,3122,2586,user
3123,3123,2587,owner
3124,3124,2588,owner
3125,3125,2589,owner
3126,3126,2590,owner
3127,3127,2591,owner
3128,3128,2592,owner
3129,3129,2593,owner
3130,3130,2594,owner
3131,3131,2595,owner
3132,3132,2596,owner
3133,3133,2597,owner
3134,3134,2598,owner
3135,3135,2599,owner
3136,3136,2600,owner
3137,3137,2601,owner
3138,3138,2601,user
3139,3139,2602,owner
3140,3140,2602,user
3141,3141,2603,owner
3142,3142,2604,owner
3143,3143,2605,owner
3144,3144,2606,owner
3145,3145,2606,user
3146,3146,2607,owner
3147,3147,2608,owner
3148,3148,2609,owner
3149,3149,2609,user
3150,3150,2610,owner
3151,3151,2611,owner
3152,3152,2612,owner
3153,3153,2613,owner
3154,3154,2613,user
3155,3155,2614,owner
3156,3156,2615,owner
3157,3157,2616,owner
3158,3158,2617,owner
3159,3159,2618,owner
3160,3160,2619,owner
3161,3161,2620,owner
3162,3162,2621,owner
3163,3163,2622,owner
3164,3164,2622,user
3165,3165,2623,owner
3166,3166,2624,owner
3167,3167,2625,owner
3170,3170,2627,owner
3171,3171,2627,user
3172,3172,2628,owner
3173,3173,2629,owner
3174,3174,2629,user
3175,3175,2630,owner
3176,3176,2631,owner
3177,3177,2632,owner
3178,3178,2633,owner
3179,3179,2634,owner
3180,3180,2634,user
3181,3181,2635,owner
3182,3182,2636,owner
3183,3183,2637,owner
3184,3184,2638,owner
3185,3185,2639,owner
3186,3186,2640,owner
3187,3187,2641,owner
3188,3188,2642,owner
3190,3190,2644,owner
3191,3191,2645,owner
3192,3192,2646,owner
3193,3193,2647,owner
3194,3194,2648,owner
3195,3195,2649,owner
3196,3196,2650,owner
3197,3197,2651,owner
3198,3198,2651,user
3199,3199,2652,owner
3200,3200,2652,user
3201,3201,2653,owner
3202,3202,2654,owner
3203,3203,2655,owner
3204,3204,2655,user
3205,3205,2656,owner
3206,3206,2656,user
3207,3207,2657,owner
3208,3208,2658,owner
3209,3209,2658,user
3210,3210,2659,owner
3211,3211,2660,owner
3213,3213,2661,owner
3214,3214,2662,owner
3215,3215,2663,owner
3216,3216,2664,owner
3217,3217,2665,owner
3218,3218,2666,owner
3219,3219,2666,user
3220,3220,2667,owner
3221,3221,2667,user
3222,3222,2668,owner
3225,3225,2670,owner
3226,3226,2671,owner
3227,3227,2672,owner
3228,3228,2673,owner
3229,3229,2674,owner
3230,3230,2675,owner
3231,3231,2676,owner
3232,3232,2677,owner
3233,3233,2678,owner
3234,3234,2679,owner
3235,3235,2680,owner
3236,3236,2681,owner
3239,3239,2684,owner
3240,3240,2685,owner
3241,3241,2686,owner
3242,3242,2686,user
3243,3243,2687,owner
3244,3244,2688,owner
3245,3245,2689,owner
3246,3246,2690,owner
3247,3247,2691,owner
3248,3248,2692,owner
3249,3249,2693,owner
3250,3250,2693,user
3251,3251,2694,owner
3252,3252,2694,user
3253,3253,2695,owner
3254,3254,2696,owner
3255,3255,2697,owner
3256,3256,2698,owner
3257,3257,2699,owner
3258,3258,2700,owner
3259,3259,2701,owner
3260,3260,2702,owner
3261,3261,2702,user
3262,3262,2703,owner
3264,3264,2705,owner
3265,3265,2706,owner
3266,3266,2706,user
3267,3267,2707,owner
3268,3268,2708,owner
3269,3269,2709,owner
3270,3270,2710,owner
3271,3271,2711,owner
3272,3272,2712,owner
3273,3273,2712,user
3274,3274,2713,owner
3275,3275,2713,user
3276,3276,2714,owner
3277,3277,2715,owner
3278,3278,2715,user
3279,3279,2716,owner
3280,3280,2716,user
3281,3281,2717,owner
3282,3282,2718,owner
3283,3283,2719,owner
3284,3284,2720,owner
3285,3285,2720,user
3286,3286,2721,owner
3287,3287,2721,user
3288,3288,2722,owner
3289,3289,2723,owner
3290,3290,2724,owner
3291,3291,2725,owner
3292,3292,2726,owner
3293,3293,2727,owner
3294,3294,2728,owner
3295,3295,2729,owner
3296,3296,2730,owner
3297,3297,2731,owner
3298,3298,2732,owner
3299,3299,2733,owner
3300,3300,2734,owner
3302,3302,2736,owner
3303,3303,2736,user
3304,3304,2737,owner
3305,3305,2738,owner
3306,3306,2739,owner
3307,3307,2740,owner
3308,3308,2741,owner
3309,3309,2741,user
3310,3310,2742,owner
3311,3311,2743,owner
3312,3312,2744,owner
3313,3313,2745,owner
3314,3314,2746,owner
3315,3315,2746,user
3316,3316,2747,owner
3317,3317,2747,user
3319,3319,2749,owner
3320,3320,2749,user
3321,3321,2750,owner
3322,3322,2751,owner
3323,3323,2752,owner
3324,3324,2753,owner
3325,3325,2753,user
3326,3326,2754,owner
3327,3327,2755,owner
3328,3328,2756,owner
3329,3329,2757,owner
3330,3330,2757,user
3331,3331,2758,owner
3332,3332,2759,owner
3333,3333,2760,owner
3334,3334,2761,owner
3335,3335,2762,owner
3336,3336,2763,owner
3337,3337,2764,owner
3338,3338,2765,owner
3339,3339,2766,owner
3340,3340,2767,owner
3341,3341,2767,user
3342,3342,2768,owner
3344,3344,2770,owner
3345,3345,2771,owner
3346,3346,2771,user
3347,3347,2772,owner
3348,3348,2773,owner
3349,3349,2774,owner
3350,3350,2775,owner
3351,3351,2775,user
3352,3352,2776,owner
3353,3353,2776,user
3354,3354,2777,owner
3355,3355,2778,owner
3356,3356,2779,owner
3357,3357,2780,owner
3358,3358,2781,owner
3359,3359,2782,owner
3360,3360,2783,owner
3361,3361,2784,owner
3365,3365,2787,owner
3366,3366,2788,owner
3367,3367,2788,user
3368,3368,2789,owner
3369,3369,2790,owner
3370,3370,2791,owner
3371,3371,2791,user
3372,3372,2792,owner
3373,3373,2793,owner
3374,3374,2793,user
3375,3375,2794,owner
3376,3376,2795,owner
3377,3377,2795,user
3378,3378,2796,owner
3379,3379,2796,user
3380,3380,2797,owner
3381,3381,2798,owner
3382,3382,2799,owner
3383,3383,2799,user
3384,3384,2800,owner
3385,3385,2801,owner
3386,3386,2802,owner
3387,3387,2803,owner
3388,3388,2804,owner
3389,3389,2805,owner
3390,3390,2806,owner
3391,3391,2807,owner
3392,3392,2808,owner
3393,3393,2809,owner
3394,3394,2810,owner
3395,3395,2811,owner
3396,3396,2812,owner
3397,3397,2813,owner
3398,3398,2813,user
3399,3399,2814,owner
3402,3402,2816,owner
3403,3403,2816,user
3404,3404,2817,owner
3405,3405,2818,owner
3406,3406,2818,user
3407,3407,2819,owner
3408,3408,2819,user
3409,3409,2820,owner
3410,3410,2821,owner
3412,3412,2823,owner
3413,3413,2823,user
3414,3414,2824,owner
3415,3415,2825,owner
3416,3416,2826,owner
3417,3417,2826,user
3418,3418,2827,owner
3420,3420,2829,owner
3421,3421,2830,owner
3422,3422,2831,owner
3423,3423,2832,owner
3424,3424,2833,owner
3425,3425,2834,owner
3426,3426,2835,owner
3427,3427,2836,owner
3428,3428,2836,user
3429,3429,2837,owner
3430,3430,2838,owner
3431,3431,2839,owner
3432,3432,2840,owner
3433,3433,2841,owner
3434,3434,2841,user
3435,3435,2842,owner
3436,3436,2843,owner
3437,3437,2843,user
3438,3438,2844,owner
3439,3439,2845,owner
3440,3440,2846,owner
3441,3441,2847,owner
3443,3443,2849,owner
3444,3444,2850,owner
3445,3445,2851,owner
3446,3446,2852,owner
3447,3447,2853,owner
3448,3448,2854,owner
3449,3449,2855,owner
3450,3450,2856,owner
3451,3451,2857,owner
3452,3452,2857,user
3453,3453,2858,owner
3454,3454,2859,owner
3455,3455,2859,user
3456,3456,2860,owner
3457,3457,2861,owner
3458,3458,2862,owner
3459,3459,2863,owner
3460,3460,2863,user
3461,3461,2864,owner
3462,3462,2864,user
3463,3463,2865,owner
3464,3464,2866,owner
3465,3465,2867,owner
3466,3466,2868,owner
3467,3467,2868,user
3468,3468,2869,owner
3469,3469,2870,owner
3470,3470,2871,owner
3471,3471,2872,owner
3472,3472,2873,owner
3473,3473,2873,user
3474,3474,2874,owner
3475,3475,2875,owner
3476,3476,2876,owner
3477,3477,2877,owner
3478,3478,2878,owner
3479,3479,2878,user
3480,3480,2879,owner
3481,3481,2879,user
3482,3482,2880,owner
3483,3483,2881,owner
3484,3484,2882,owner
3485,3485,2883,owner
3486,3486,2884,owner
3487,3487,2885,owner
3488,3488,2886,owner
3489,3489,2887,owner
3490,3490,2888,owner
3491,3491,2888,user
3492,3492,2889,owner
3493,3493,2890,owner
3494,3494,2891,owner
3495,3495,2892,owner
3496,3496,2892,user
3497,3497,2893,owner
3498,3498,2894,owner
3499,3499,2895,owner
3500,3500,2896,owner
3501,3501,2897,owner
3502,3502,2898,owner
3503,3503,2898,user
3504,3504,2899,owner
3505,3505,2900,owner
3506,3506,2901,owner
3507,3507,2902,owner
3508,3508,2903,owner
3509,3509,2903,user
3510,3510,2904,owner
3511,3511,2905,owner
3512,3512,2906,owner
3513,3513,2907,owner
3514,3514,2907,user
3515,3515,2908,owner
3516,3516,2909,owner
3517,3517,2910,owner
3518,3518,2911,owner
3519,3519,2912,owner
3520,3520,2913,owner
3521,3521,2914,owner
3522,3522,2915,owner
3523,3523,2916,owner
3524,3524,2917,owner
3525,3525,2918,owner
3526,3526,2918,user
3527,3527,2919,owner
3528,3528,2920,owner
3529,3529,2921,owner
3530,3530,2922,owner
3531,3531,2923,owner
3532,3532,2924,owner
3533,3533,2925,owner
3534,3534,2926,owner
3535,3535,2927,owner
3536,3536,2928,owner
3537,3537,2929,owner
3538,3538,2930,owner
3539,3539,2931,owner
3540,3540,2932,owner
3541,3541,2932,user
3542,3542,2933,owner
3543,3543,2933,user
3544,3544,2934,owner
3545,3545,2935,owner
3546,3546,2936,owner
3547,3547,2937,owner
3548,3548,2938,owner
3549,3549,2939,owner
3550,3550,2940,owner
3552,3552,2942,owner
3554,3554,2944,owner
3555,3555,2944,user
3556,3556,2945,owner
3557,3557,2945,user
3558,3558,2946,owner
3559,3559,2947,owner
3560,3560,2947,user
3562,3562,2949,owner
3563,3563,2949,user
3564,3564,2950,owner
3565,3565,2951,owner
3566,3566,2952,owner
3567,3567,2953,owner
3568,3568,2954,owner
3569,3569,2955,owner
3570,3570,2956,owner
3571,3571,2957,owner
3572,3572,2958,owner
3573,3573,2959,owner
3574,3574,2960,owner
3575,3575,2961,owner
3576,3576,2962,owner
3577,3577,2963,owner
3578,3578,2964,owner
3579,3579,2964,user
3580,3580,2965,owner
3581,3581,2966,owner
3582,3582,2967,owner
3583,3583,2968,owner
3584,3584,2968,user
3585,3585,2969,owner
3586,3586,2970,owner
3587,3587,2970,user
3588,3588,2971,owner
3589,3589,2972,owner
3590,3590,2973,owner
3591,3591,2974,owner
3592,3592,2974,user
3594,3594,2976,owner
3595,3595,2977,owner
3596,3596,2978,owner
3597,3597,2979,owner
3598,3598,2980,owner
3599,3599,2980,user
3600,3600,2981,owner
3601,3601,2982,owner
3602,3602,2982,user
3603,3603,2983,owner
3605,3605,2985,owner
3606,3606,2986,owner
3607,3607,2987,owner
3608,3608,2988,owner
3609,3609,2988,user
3610,3610,2989,owner
3611,3611,2990,owner
3612,3612,2991,owner
3613,3613,2991,user
3614,3614,2992,owner
3615,3615,2993,owner
3616,3616,2994,owner
3617,3617,2995,owner
3618,3618,2996,owner
3619,3619,2997,owner
3620,3620,2998,owner
3621,3621,2999,owner
3622,3622,2999,user
3623,3623,3000,owner
3624,3624,3001,owner
3627,3627,3003,owner
3628,3628,3004,owner
3629,3629,3005,owner
3630,3630,3006,owner
3631,3631,3006,user
3632,3632,3007,owner
3633,3633,3008,owner
3634,3634,3009,owner
3635,3635,3009,user
3636,3636,3010,owner
3637,3637,3011,owner
3638,3638,3012,owner
3639,3639,3013,owner
3640,3640,3014,owner
3641,3641,3014,user
3642,3642,3015,owner
3643,3643,3016,owner
3644,3644,3017,owner
3645,3645,3018,owner
3646,3646,3019,owner
3647,3647,3019,user
3648,3648,3020,owner
3649,3649,3021,owner
3650,3650,3022,owner
3651,3651,3023,owner
3652,3652,3024,owner
3653,3653,3024,user
3654,3654,3025,owner
3655,3655,3026,owner
3656,3656,3027,owner
3657,3657,3027,user
3658,3658,3028,owner
3659,3659,3029,owner
3660,3660,3030,owner
3661,3661,3031,owner
3662,3662,3032,owner
3663,3663,3033,owner
3664,3664,3033,user
3667,3667,3035,owner
3668,3668,3035,user
3669,3669,3036,owner
3670,3670,3037,owner
3671,3671,3038,owner
3672,3672,3038,user
3673,3673,3039,owner
3674,3674,3040,owner
3675,3675,3041,owner
3676,3676,3042,owner
3677,3677,3042,user
3678,3678,3043,owner
3679,3679,3044,owner
3680,3680,3044,user
3681,3681,3045,owner
3682,3682,3045,user
3683,3683,3046,owner
3684,3684,3047,owner
3685,3685,3048,owner
3686,3686,3049,owner
3687,3687,3050,owner
3688,3688,3050,user
3689,3689,3051,owner
3690,3690,3052,owner
3691,3691,3053,owner
3693,3693,3055,owner
3694,3694,3055,user
3695,3695,3056,owner
3696,3696,3056,user
3697,3697,3057,owner
3698,3698,3058,owner
3699,3699,3059,owner
3700,3700,3059,user
3701,3701,3060,owner
3702,3702,3061,owner
3703,3703,3062,owner
3704,3704,3063,owner
3705,3705,3064,owner
3707,3707,3066,owner
3708,3708,3067,owner
3709,3709,3067,user
3710,3710,3068,owner
3711,3711,3069,owner
3712,3712,3070,owner
3713,3713,3071,owner
3714,3714,3072,owner
3716,3716,3074,owner
3717,3717,3075,owner
3718,3718,3075,user
3719,3719,3076,owner
3720,3720,3076,user
3721,3721,3077,owner
3722,3722,3078,owner
3723,3723,3079,owner
3724,3724,3080,owner
3727,3727,3082,owner
3728,3728,3083,owner
3729,3729,3083,user
3730,3730,3084,owner
3732,3732,3085,owner
3733,3733,3086,owner
3734,3734,3087,owner
3735,3735,3088,owner
3736,3736,3088,user
3737,3737,3089,owner
3738,3738,3090,owner
3739,3739,3091,owner
3740,3740,3092,owner
3741,3741,3093,owner
3742,3742,3094,owner
3743,3743,3094,user
3745,3745,3096,owner
3746,3746,3097,owner
3747,3747,3098,owner
3748,3748,3099,owner
3749,3749,3100,owner
3750,3750,3101,owner
3751,3751,3102,owner
3752,3752,3102,user
3753,3753,3103,owner
3754,3754,3104,owner
3755,3755,3105,owner
3756,3756,3106,owner
3757,3757,3107,owner
3758,3758,3108,owner
3759,3759,3108,user
3760,3760,3109,owner
3761,3761,3110,owner
3762,3762,3111,owner
3763,3763,3112,owner
3764,3764,3112,user
3765,3765,3113,owner
3766,3766,3114,owner
3767,3767,3115,owner
3768,3768,3115,user
3769,3769,3116,owner
3770,3770,3117,owner
3771,3771,3118,owner
3772,3772,3118,user
3773,3773,3119,owner
3774,3774,3120,owner
3775,3775,3121,owner
3776,3776,3122,owner
3777,3777,3122,user
3779,3779,3124,owner
3780,3780,3125,owner
3781,3781,3126,owner
3782,3782,3127,owner
3783,3783,3128,owner
3784,3784,3128,user
3785,3785,3129,owner
3786,3786,3130,owner
3787,3787,3131,owner
3788,3788,3132,owner
3789,3789,3133,owner
3790,3790,3134,owner
3791,3791,3135,owner
3792,3792,3136,owner
3793,3793,3137,owner
3794,3794,3138,owner
3795,3795,3139,owner
3796,3796,3140,owner
3797,3797,3140,user
3798,3798,3141,owner
3799,3799,3142,owner
3800,3800,3143,owner
3801,3801,3143,user
3802,3802,3144,owner
3803,3803,3145,owner
3804,3804,3145,user
3805,3805,3146,owner
3806,3806,3147,owner
3807,3807,3148,owner
3808,3808,3149,owner
3811,3811,3151,owner
3812,3812,3152,owner
3813,3813,3153,owner
3814,3814,3154,owner
3815,3815,3155,owner
3816,3816,3156,owner
3817,3817,3157,owner
3818,3818,3158,owner
3819,3819,3158,user
3821,3821,3160,owner
3822,3822,3161,owner
3823,3823,3162,owner
3824,3824,3163,owner
3825,3825,3163,user
3826,3826,3164,owner
3827,3827,3164,user
3829,3829,3166,owner
3830,3830,3167,owner
3831,3831,3168,owner
3832,3832,3168,user
3833,3833,3169,owner
3834,3834,3170,owner
3835,3835,3171,owner
3836,3836,3172,owner
3837,3837,3173,owner
3838,3838,3174,owner
3839,3839,3174,user
3840,3840,3175,owner
3841,3841,3176,owner
3842,3842,3177,owner
3843,3843,3178,owner
3844,3844,3179,owner
3845,3845,3180,owner
3846,3846,3181,owner
3847,3847,3182,owner
3848,3848,3183,owner
3849,3849,3184,owner
3850,3850,3185,owner
3851,3851,3185,user
3852,3852,3186,owner
3853,3853,3187,owner
3854,3854,3188,owner
3855,3855,3189,owner
3856,3856,3190,owner
3857,3857,3191,owner
3858,3858,3192,owner
3859,3859,3192,user
3860,3860,3193,owner
3861,3861,3194,owner
3862,3862,3195,owner
3863,3863,3196,owner
3864,3864,3196,user
3865,3865,3197,owner
3866,3866,3197,user
3868,3868,3199,owner
3869,3869,3200,owner
3870,3870,3201,owner
3871,3871,3201,user
3872,3872,3202,owner
3873,3873,3203,owner
3874,3874,3204,owner
3875,3875,3205,owner
3876,3876,3205,user
3877,3877,3206,owner
3880,3880,3208,owner
3881,3881,3209,owner
3882,3882,3209,user
3883,3883,3210,owner
3884,3884,3211,owner
3885,3885,3212,owner
3886,3886,3213,owner
3887,3887,3214,owner
3888,3888,3214,user
3890,3890,3216,owner
3891,3891,3217,owner
3892,3892,3218,owner
3893,3893,3219,owner
3894,3894,3220,owner
3895,3895,3220,user
3896,3896,3221,owner
3897,3897,3222,owner
3898,3898,3223,owner
3899,3899,3224,owner
3900,3900,3225,owner
3901,3901,3225,user
3902,3902,3226,owner
3903,3903,3227,owner
3904,3904,3228,owner
3905,3905,3228,user
3906,3906,3229,owner
3907,3907,3230,owner
3908,3908,3231,owner
3909,3909,3231,user
3910,3910,3232,owner
3911,3911,3233,owner
3912,3912,3234,owner
3913,3913,3235,owner
3914,3914,3236,owner
3915,3915,3237,owner
3916,3916,3238,owner
3917,3917,3238,user
3918,3918,3239,owner
3919,3919,3240,owner
3920,3920,3241,owner
3921,3921,3242,owner
3922,3922,3243,owner
3923,3923,3243,user
3924,3924,3244,owner
3925,3925,3245,owner
3926,3926,3246,owner
3927,3927,3247,owner
3928,3928,3248,owner
3929,3929,3249,owner
3930,3930,3250,owner
3931,3931,3250,user
3932,3932,3251,owner
3933,3933,3251,user
3934,3934,3252,owner
3935,3935,3253,owner
3936,3936,3254,owner
3937,3937,3254,user
3938,3938,3255,owner
3939,3939,3256,owner
3942,3942,3258,owner
3943,3943,3259,owner
3944,3944,3260,owner
3945,3945,3260,user
3946,3946,3261,owner
3947,3947,3262,owner
3948,3948,3263,owner
3949,3949,3263,user
3950,3950,3264,owner
3951,3951,3264,user
3952,3952,3265,owner
3953,3953,3266,owner
3954,3954,3267,owner
3955,3955,3267,user
3956,3956,3268,owner
3957,3957,3268,user
3958,3958,3269,owner
3959,3959,3270,owner
3960,3960,3271,owner
3961,3961,3272,owner
3962,3962,3273,owner
3963,3963,3274,owner
3964,3964,3275,owner
3965,3965,3276,owner
3966,3966,3276,user
3967,3967,3277,owner
3968,3968,3277,user
3969,3969,3278,owner
3970,3970,3279,owner
3971,3971,3280,owner
3972,3972,3281,owner
3973,3973,3282,owner
3974,3974,3283,owner
3975,3975,3284,owner
3976,3976,3285,owner
3977,3977,3286,owner
3978,3978,3287,owner
3979,3979,3288,owner
3980,3980,3289,owner
3981,3981,3290,owner
3982,3982,3291,owner
3983,3983,3292,owner
3984,3984,3293,owner
3985,3985,3294,owner
3987,3987,3296,owner
3988,3988,3297,owner
3989,3989,3297,user
3990,3990,3298,owner
3991,3991,3299,owner
3992,3992,3300,owner
3993,3993,3301,owner
3994,3994,3302,owner
3995,3995,3303,owner
3996,3996,3304,owner
3997,3997,3305,owner
3998,3998,3306,owner
3999,3999,3307,owner
4000,4000,3308,owner
4001,4001,3309,owner
4002,4002,3310,owner
4003,4003,3311,owner
4004,4004,3312,owner
4006,4006,3314,owner
4007,4007,3315,owner
4008,4008,3315,user
4009,4009,3316,owner
4010,4010,3317,owner
4011,4011,3318,owner
4012,4012,3319,owner
4013,4013,3320,owner
4014,4014,3321,owner
