account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan_default,loan,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3039,1993-12-10,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,15360,15,,86428,600
3040,1996-08-03,monthly,Pelhrimov,1,0.0,NA,NA,NA,NA,NA,False,8370,15,,28527,1000
3041,1996-04-04,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,6300,15,,37463,500
3042,1993-09-16,monthly,Praha - vychod,2,0.0,NA,NA,NA,NA,NA,False,57200,15,,76336,500
3043,1996-12-29,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,6050,15,,22985,800
3044,1996-09-14,monthly,Olomouc,2,0.0,NA,NA,NA,NA,NA,False,3850,15,,29879,500
3045,1995-06-08,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,6200,15,,36188,300
3046,1997-08-11,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,7400,15,,34482,1100
3047,1993-02-17,monthly,Jindrichuv Hradec,1,0.0,NA,NA,NA,NA,NA,False,8640,15,,29807,600
3049,1994-09-08,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,6090,15,,69434,1100
3050,1993-05-08,monthly,Prostejov,2,1.0,82896.0,6908.0,12.0,expired,False,True,55100,15,22.0,116804,900
3051,1996-01-01,monthly,Nymburk,1,1.0,NA,NA,NA,NA,NA,False,54100,15,4.0,145458,800
3052,1997-04-26,monthly,Chrudim,1,0.0,NA,NA,NA,NA,NA,False,17200,400,,53243,800
3053,1993-08-23,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,16600,15,,90732,900
3055,1996-05-26,monthly,Cesky Krumlov,2,0.0,NA,NA,NA,NA,NA,False,12600,15,,43345,900
3056,1993-12-22,monthly,Brno - venkov,2,0.0,NA,NA,NA,NA,NA,False,6950,15,,34324,1100
3057,1997-07-23,monthly,Nymburk,1,0.0,NA,NA,NA,NA,NA,False,19100,15,,64301,600
3058,1994-10-23,monthly,Chrudim,1,0.0,NA,NA,NA,NA,NA,False,29000,15,,77935,700
3059,1997-02-15,monthly,Hl.m. Praha,2,1.0,NA,NA,NA,NA,NA,False,26800,15,11.0,80056,700
3060,1997-06-09,monthly,Opava,1,0.0,NA,NA,NA,NA,NA,False,24800,15,,62393,400
3061,1995-11-08,monthly,Sumperk,1,0.0,NA,NA,NA,NA,NA,False,4100,15,,26464,300
3062,1997-08-15,monthly,Pelhrimov,1,0.0,NA,NA,NA,NA,NA,False,14950,15,,28697,400
3063,1993-05-26,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,2700,15,,47183,1100
3064,1993-05-23,monthly,Teplice,1,0.0,15420.0,1285.0,12.0,expired,False,True,11840,15,,60755,1000
3066,1996-08-12,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,27520,15,,53841,700
3067,1997-01-30,monthly,Nachod,2,0.0,NA,NA,NA,NA,NA,False,6700,15,,34928,800
3068,1993-04-25,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,10200,15,,38231,500
3069,1993-03-20,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,25900,15,,115033,400
3070,1997-08-21,monthly,Breclav,1,0.0,NA,NA,NA,NA,NA,False,40320,15,,62829,300
3071,1996-10-03,monthly,Usti nad Labem,1,1.0,NA,NA,NA,NA,NA,False,26600,15,1.0,87021,900
3072,1993-06-05,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,53200,15,,84311,1000
3075,1997-06-25,monthly,Novy Jicin,2,0.0,NA,NA,NA,NA,NA,False,7000,15,,29190,400
3076,1993-03-27,monthly,Brno - mesto,2,0.0,NA,NA,NA,NA,NA,False,5200,15,,28361,700
3077,1997-04-16,monthly,Zlin,1,1.0,NA,NA,NA,NA,NA,False,15400,15,5.0,71961,600
3078,1993-07-16,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,3800,15,,23086,200
3079,1996-02-26,monthly,Pisek,1,0.0,NA,NA,NA,NA,NA,False,7650,15,,24125,1000
3080,1995-10-29,monthly,Hodonin,1,0.0,NA,NA,NA,NA,NA,False,5600,15,,25637,400
3082,1997-11-16,monthly,Decin,1,0.0,NA,NA,NA,NA,NA,False,11600,15,,35859,700
3083,1997-03-18,monthly,Zdar nad Sazavou,2,0.0,NA,NA,NA,NA,NA,False,28900,15,,78816,200
3085,1997-07-03,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,20800,15,,49328,600
3086,1993-11-02,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,29900,15,11.0,109688,800
3087,1993-12-04,monthly,Cesky Krumlov,1,0.0,NA,NA,NA,NA,NA,False,3800,15,,26255,600
3088,1996-03-08,monthly,Pisek,2,1.0,NA,NA,NA,NA,NA,False,37440,15,13.0,71278,600
3090,1996-12-10,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,37700,15,,119655,500
3091,1993-11-11,monthly,Beroun,1,0.0,NA,NA,NA,NA,NA,False,29200,15,,80841,200
3092,1995-12-20,monthly,Nachod,1,0.0,NA,NA,NA,NA,NA,False,9000,15,,29245,1000
3093,1996-11-21,monthly,Jindrichuv Hradec,1,0.0,NA,NA,NA,NA,NA,False,24300,15,,65682,500
3094,1993-12-20,monthly,Breclav,2,0.0,NA,NA,NA,NA,NA,False,24160,10,,69014,600
3096,1993-06-29,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,24600,8,,68751,1000
3097,1997-08-14,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,8250,15,,27220,900
3098,1996-09-16,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,31200,15,,47235,600
3099,1993-05-20,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,6400,15,,35211,800
3100,1997-06-22,monthly,Znojmo,1,0.0,NA,NA,NA,NA,NA,False,28160,15,,56421,600
3101,1994-02-27,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,5730,15,,23908,700
3102,1997-11-23,monthly,Decin,2,1.0,NA,NA,NA,NA,NA,False,14200,15,1.0,62726,1100
3104,1997-04-29,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,7300,15,,42635,700
3105,1997-11-21,monthly,Litomerice,1,0.0,NA,NA,NA,NA,NA,False,2145,15,,24631,1000
3107,1993-11-20,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,12650,15,,103276,200
3108,1993-03-14,monthly,Blansko,2,0.0,NA,NA,NA,NA,NA,False,5400,15,,20932,600
3109,1995-04-08,monthly,Pisek,1,0.0,NA,NA,NA,NA,NA,False,42000,0,,66840,-6285
3110,1997-01-12,monthly,Rychnov nad Kneznou,1,0.0,NA,NA,NA,NA,NA,False,54600,15,,123735,1000
3111,1995-11-08,monthly,Prostejov,1,0.0,NA,NA,NA,NA,NA,False,37440,15,,73057,200
3112,1994-08-12,monthly,Louny,2,1.0,123216.0,2567.0,48.0,current,False,True,60700,15,11.0,155867,700
3113,1993-08-16,monthly,Bruntal,1,1.0,NA,NA,NA,NA,NA,False,62000,1,5.0,146810,-915
3114,1996-06-15,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,54800,15,23.0,128229,700
3115,1996-03-27,monthly,Ceske Budejovice,2,0.0,321180.0,5353.0,60.0,current,False,True,34000,15,,90257,700
3116,1996-04-05,monthly,Brno - mesto,1,1.0,NA,NA,NA,NA,NA,False,18300,15,3.0,85010,1100
3117,1993-02-24,monthly,Decin,1,0.0,NA,NA,NA,NA,NA,False,4800,15,,29772,900
3118,1996-03-10,monthly,Rychnov nad Kneznou,2,0.0,NA,NA,NA,NA,NA,False,17400,15,,69381,500
3119,1997-05-02,monthly,Decin,1,0.0,NA,NA,NA,NA,NA,False,1440,15,,23070,1100
3120,1996-06-20,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,13000,15,,38370,400
3121,1996-03-08,monthly,Nachod,1,0.0,NA,NA,NA,NA,NA,False,4400,15,,25948,1000
3122,1997-05-12,monthly,Ostrava - mesto,2,0.0,NA,NA,NA,NA,NA,False,14720,15,,57000,1100
3124,1995-06-13,monthly,Kutna Hora,1,1.0,NA,NA,NA,NA,NA,False,19200,15,17.0,55037,500
3125,1996-12-16,monthly,Litomerice,1,0.0,NA,NA,NA,NA,NA,False,8500,15,,32229,400
3126,1996-09-03,monthly,Pelhrimov,1,0.0,NA,NA,NA,NA,NA,False,8100,15,,37703,400
3127,1993-08-08,monthly,Zdar nad Sazavou,1,1.0,NA,NA,NA,NA,NA,False,58200,15,17.0,137533,1100
3128,1995-01-06,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,10200,15,,72491,200
3129,1993-12-05,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,11900,15,,36842,200
3130,1996-03-20,monthly,Rakovnik,1,0.0,NA,NA,NA,NA,NA,False,5700,15,,94779,500
3131,1995-10-23,monthly,Tabor,1,1.0,NA,NA,NA,NA,NA,False,21900,15,6.0,70241,300
3132,1995-10-08,monthly,Breclav,1,0.0,NA,NA,NA,NA,NA,False,8500,13,,35256,400
3133,1993-06-14,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,27100,15,,61083,1000
3134,1994-04-29,monthly,Rychnov nad Kneznou,1,0.0,NA,NA,NA,NA,NA,False,34080,15,,80578,600
3135,1993-12-27,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,21700,15,,97585,200
3136,1993-08-07,monthly,Jesenik,1,0.0,NA,NA,NA,NA,NA,False,26500,15,,86549,900
3137,1996-12-15,monthly,Most,1,0.0,253560.0,4226.0,60.0,current,False,True,25900,15,,76510,900
3138,1996-03-24,monthly,Litomerice,1,1.0,NA,NA,NA,NA,NA,False,15100,15,22.0,41961,300
3139,1995-08-30,monthly,Pribram,1,0.0,NA,NA,NA,NA,NA,False,31800,15,,71220,200
3140,1997-05-13,monthly,Beroun,2,0.0,NA,NA,NA,NA,NA,False,8960,15,,36707,1000
3142,1994-09-14,monthly,Benesov,1,0.0,NA,NA,NA,NA,NA,False,6100,15,,33603,200
3143,1996-10-18,monthly,Louny,2,0.0,130896.0,5454.0,24.0,current,False,True,7300,15,,59233,300
3144,1996-03-09,monthly,Bruntal,1,0.0,NA,NA,NA,NA,NA,False,6200,15,,26808,800
3145,1993-12-03,monthly,Kladno,2,0.0,NA,NA,NA,NA,NA,False,14400,15,,45930,300
3146,1993-10-26,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,7500,15,,33061,300
3147,1995-04-05,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,14200,15,,81225,300
3148,1995-11-19,monthly,Decin,1,0.0,NA,NA,NA,NA,NA,False,6180,15,,34051,400
3149,1996-06-27,monthly,Hodonin,1,0.0,NA,NA,NA,NA,NA,False,35840,15,,58668,800
3151,1996-02-21,monthly,Kutna Hora,1,1.0,NA,NA,NA,NA,NA,False,25400,15,18.0,108602,200
3152,1993-07-16,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,37400,15,,58199,500
3153,1996-07-05,monthly,Benesov,1,1.0,NA,NA,NA,NA,NA,False,61400,15,4.0,144318,800
3154,1997-07-02,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,22100,15,,89400,400
3155,1996-08-29,monthly,Plzen - sever,1,0.0,NA,NA,NA,NA,NA,False,23900,15,,67639,700
3157,1993-09-10,monthly,Vsetin,1,0.0,NA,NA,NA,NA,NA,False,14750,15,,54191,400
3158,1996-10-03,monthly,Novy Jicin,2,0.0,NA,NA,NA,NA,NA,False,2970,15,,28062,200
3160,1994-06-19,monthly,Domazlice,1,1.0,NA,NA,NA,NA,NA,False,21600,15,16.0,105068,400
3161,1996-08-26,monthly,Rychnov nad Kneznou,1,0.0,30012.0,2501.0,12.0,current,False,True,56000,15,,127752,700
3163,1997-05-24,monthly,Usti nad Labem,2,1.0,NA,NA,NA,NA,NA,False,60800,15,2.0,123108,500
3164,1993-12-24,monthly,Decin,2,0.0,NA,NA,NA,NA,NA,False,15300,15,,39658,1000
3166,1993-08-10,monthly,Novy Jicin,1,1.0,177744.0,3703.0,48.0,current,True,True,55900,2,18.0,145957,-2486
3167,1994-08-08,monthly,Pisek,1,1.0,NA,NA,NA,NA,NA,False,28600,15,22.0,100113,200
3168,1993-02-20,monthly,Most,2,0.0,NA,NA,NA,NA,NA,False,10250,15,,43511,1000
3169,1997-12-19,monthly,Prachatice,1,0.0,NA,NA,NA,NA,NA,False,23300,15,,54879,500
3170,1996-01-12,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,22800,15,,45753,900
3171,1993-09-28,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,6650,15,,28477,900
3172,1997-05-27,monthly,Vsetin,1,0.0,NA,NA,NA,NA,NA,False,1899,15,,20878,600
3173,1993-05-15,monthly,Most,1,0.0,NA,NA,NA,NA,NA,False,14600,15,,30870,1100
3174,1997-12-10,monthly,Znojmo,2,0.0,NA,NA,NA,NA,NA,False,5900,15,,31080,400
3175,1996-10-08,monthly,Svitavy,1,0.0,NA,NA,NA,NA,NA,False,14600,15,,30247,600
3176,1997-03-26,monthly,Plzen - mesto,1,0.0,NA,NA,NA,NA,NA,False,4500,15,,22782,600
3177,1996-11-12,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,17100,100,,63892,500
3178,1996-04-27,monthly,Kladno,1,0.0,NA,NA,NA,NA,NA,False,4050,15,,21519,600
3179,1996-09-20,monthly,Novy Jicin,1,0.0,NA,NA,NA,NA,NA,False,21920,15,,54229,800
3180,1996-06-18,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,29100,15,,52082,500
3181,1993-05-16,monthly,Havlickuv Brod,1,1.0,NA,NA,NA,NA,NA,False,23700,15,6.0,86681,1000
3182,1996-12-20,monthly,Kutna Hora,1,0.0,NA,NA,NA,NA,NA,False,18700,15,,58454,200
3183,1994-04-01,monthly,Jicin,1,0.0,NA,NA,NA,NA,NA,False,14500,15,,40930,600
3184,1994-02-18,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,8200,15,,32701,700
3185,1997-07-29,monthly,Jicin,2,1.0,NA,NA,NA,NA,NA,False,9100,15,5.0,69720,800
3186,1995-05-28,monthly,Praha - vychod,1,0.0,NA,NA,NA,NA,NA,False,20800,15,,67823,700
3187,1997-12-20,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,5900,15,,20134,500
3188,1997-02-20,monthly,Karlovy Vary,1,0.0,NA,NA,NA,NA,NA,False,16000,15,,58120,400
3189,1995-11-29,monthly,Rokycany,1,0.0,222180.0,3703.0,60.0,current,True,True,52600,14,,130659,-5968
3190,1996-12-30,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,21600,15,,54923,1000
3191,1996-09-17,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,10600,15,,42318,900
3192,1996-07-28,monthly,Pisek,2,1.0,NA,NA,NA,NA,NA,False,13920,15,1.0,63544,400
3193,1996-02-27,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,23200,15,,62868,400
3194,1997-04-19,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,14300,15,,42056,1100
3195,1993-09-02,monthly,Teplice,1,0.0,NA,NA,NA,NA,NA,False,12400,15,,63392,600
3196,1993-12-13,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,13750,15,,52530,700
3197,1993-12-25,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,7410,15,,31156,300
3199,1996-06-06,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,22453,15,,84871,1100
3201,1994-04-17,monthly,Kladno,2,0.0,NA,NA,NA,NA,NA,False,12160,15,,68745,300
3202,1997-06-04,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,3600,15,,27629,1100
3203,1995-08-07,monthly,Cheb,1,0.0,NA,NA,NA,NA,NA,False,3400,15,,22977,1000
3204,1996-07-13,monthly,Trebic,1,1.0,NA,NA,NA,NA,NA,False,21100,15,,68613,700
3205,1995-12-17,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,7700,15,,33742,700
3206,1996-06-22,monthly,Louny,1,0.0,NA,NA,NA,NA,NA,False,21600,15,,80721,400
3208,1997-08-04,monthly,Rokycany,1,0.0,NA,NA,NA,NA,NA,False,42600,15,,91199,-1724
3209,1997-12-10,monthly,Jicin,2,0.0,NA,NA,NA,NA,NA,False,17300,15,,50082,600
3210,1993-05-17,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,39040,15,11.0,80338,1000
3211,1997-06-09,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,2012,15,,21921,200
3212,1993-07-25,monthly,Karvina,1,1.0,NA,NA,NA,NA,NA,False,6360,15,25.0,67611,700
3213,1993-04-12,monthly,Trutnov,1,0.0,NA,NA,NA,NA,NA,False,3270,15,,22631,400
3214,1997-05-10,monthly,Bruntal,2,0.0,NA,NA,NA,NA,NA,False,6850,15,,22376,4019
3216,1995-08-11,monthly,Beroun,1,1.0,NA,NA,NA,NA,NA,False,56000,15,3.0,145372,200
3218,1993-11-14,monthly,Usti nad Labem,1,0.0,NA,NA,NA,NA,NA,False,4230,15,,22369,800
3219,1996-03-26,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,18800,15,16.0,72264,400
3220,1993-08-14,monthly,Rokycany,2,1.0,NA,NA,NA,NA,NA,False,36160,15,14.0,82713,800
3221,1993-08-17,monthly,Kolin,1,1.0,NA,NA,NA,NA,NA,False,10500,15,18.0,52874,900
3222,1993-07-21,monthly,Kladno,1,0.0,NA,NA,NA,NA,NA,False,7410,15,,25310,800
3223,1993-12-07,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,63600,1,,141634,-69
3224,1996-11-10,monthly,Brno - venkov,1,0.0,NA,NA,NA,NA,NA,False,13950,15,,42806,6483
3225,1993-11-01,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,34560,15,,114813,200
3226,1994-08-28,monthly,Znojmo,1,0.0,NA,NA,NA,NA,NA,False,7900,15,,34681,1000
3227,1996-06-24,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,23400,15,,95969,300
3228,1996-10-30,monthly,Rokycany,2,0.0,NA,NA,NA,NA,NA,False,58700,15,,120789,1100
3229,1995-11-18,monthly,Zlin,1,1.0,39024.0,3252.0,12.0,expired,False,True,58400,15,2.0,141938,300
3230,1995-03-11,monthly,Hl.m. Praha,1,0.0,77184.0,2144.0,36.0,current,False,True,63600,15,,142918,200
3231,1995-04-18,monthly,Opava,2,0.0,NA,NA,NA,NA,NA,False,9600,15,,34183,800
3232,1996-10-02,monthly,Litomerice,1,0.0,NA,NA,NA,NA,NA,False,5100,15,,24156,500
3233,1995-03-03,monthly,Tachov,1,0.0,NA,NA,NA,NA,NA,False,64900,15,,126586,700
3234,1995-09-16,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,6180,15,,33111,900
3235,1995-01-26,monthly,Mlada Boleslav,1,1.0,NA,NA,NA,NA,NA,False,38880,15,1.0,98121,400
3236,1997-02-20,monthly,Usti nad Orlici,1,0.0,NA,NA,NA,NA,NA,False,6200,15,,30731,300
3237,1993-10-02,monthly,Strakonice,1,0.0,NA,NA,NA,NA,NA,False,39040,15,,85386,200
3238,1996-01-07,monthly,Pardubice,2,0.0,NA,NA,NA,NA,NA,False,34560,15,,69087,400
3239,1996-06-19,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,18200,15,,66400,200
3241,1993-07-16,monthly,Chrudim,1,0.0,NA,NA,NA,NA,NA,False,5300,15,,74339,200
3242,1997-03-02,monthly,Plzen - sever,1,0.0,NA,NA,NA,NA,NA,False,10560,15,,43414,900
3243,1993-11-10,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,13850,15,,34314,300
3244,1995-01-14,monthly,Breclav,1,0.0,NA,NA,NA,NA,NA,False,6450,15,,22997,1100
3245,1997-06-26,monthly,Jicin,1,0.0,NA,NA,NA,NA,NA,False,8300,15,,27924,1000
3246,1993-06-14,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,10400,15,,40080,800
3247,1996-04-11,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,15840,15,,43184,800
3248,1996-05-11,monthly,Vsetin,1,0.0,NA,NA,NA,NA,NA,False,3840,15,,25729,900
3249,1996-10-11,monthly,Ostrava - mesto,1,0.0,68124.0,5677.0,12.0,expired,False,True,21200,15,,72161,1100
3250,1995-01-06,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,7100,15,,29133,800
3251,1995-05-18,monthly,Kromeriz,2,0.0,NA,NA,NA,NA,NA,False,2021,15,,37856,600
3252,1995-06-12,monthly,Pribram,1,0.0,NA,NA,NA,NA,NA,False,1440,15,,30366,900
3254,1995-08-27,monthly,Liberec,2,0.0,NA,NA,NA,NA,NA,False,9600,15,,42345,800
3255,1993-09-15,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,2200,100,,127380,900
3256,1996-11-19,monthly,Teplice,1,0.0,NA,NA,NA,NA,NA,False,21120,15,,42467,1000
3258,1993-06-05,monthly,Blansko,1,0.0,NA,NA,NA,NA,NA,False,63000,15,,158320,300
3259,1994-04-11,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,6210,15,25.0,55150,700
3260,1993-03-25,monthly,Frydek - Mistek,2,1.0,NA,NA,NA,NA,NA,False,62500,15,16.0,153565,400
3261,1993-07-07,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,8400,15,,58075,200
3262,1997-06-22,monthly,Cheb,1,1.0,NA,NA,NA,NA,NA,False,23700,15,2.0,85033,700
3263,1996-03-07,monthly,Chrudim,2,0.0,NA,NA,NA,NA,NA,False,6100,900,,42960,900
3264,1993-10-23,monthly,Karvina,2,0.0,NA,NA,NA,NA,NA,False,14800,15,,32706,200
3266,1997-03-29,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,9250,15,,36368,1100
3267,1993-07-21,monthly,Zlin,2,0.0,NA,NA,NA,NA,NA,False,13100,15,,63015,300
3268,1993-09-20,monthly,Tabor,2,0.0,NA,NA,NA,NA,NA,False,3990,15,,26108,1000
3269,1995-09-03,monthly,Litomerice,1,1.0,NA,NA,NA,NA,NA,False,64100,15,1.0,138374,600
3270,1995-08-08,monthly,Sokolov,1,1.0,NA,NA,NA,NA,NA,False,19900,15,1.0,74382,19130
3271,1996-10-12,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,7080,15,,30983,1000
3272,1996-08-30,monthly,Blansko,1,0.0,NA,NA,NA,NA,NA,False,44480,15,,68914,800
3273,1995-12-29,monthly,Ostrava - mesto,1,0.0,94512.0,7876.0,12.0,expired,True,True,78900,1,,133408,-6201
3274,1997-09-17,monthly,Sumperk,1,0.0,NA,NA,NA,NA,NA,False,30240,15,,70324,400
3275,1994-06-29,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,10200,15,,36776,1000
3276,1997-12-29,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,25280,15,,48138,1000
3277,1993-07-12,monthly,Liberec,2,0.0,NA,NA,NA,NA,NA,False,22900,15,,66939,1100
3278,1996-01-02,monthly,Kladno,1,0.0,NA,NA,NA,NA,NA,False,26500,15,,84966,800
3280,1996-04-24,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,25400,15,,49565,1100
3281,1997-08-06,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,4400,15,,25826,800
3282,1996-11-24,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,9900,15,,60279,200
3283,1993-03-26,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,27500,15,,59942,300
3284,1993-05-17,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,12160,15,,38231,500
3285,1996-05-12,monthly,Hradec Kralove,1,0.0,NA,NA,NA,NA,NA,False,2100,15,,29457,300
3286,1996-02-26,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,62200,15,,139247,300
3287,1993-07-26,monthly,Pisek,1,0.0,NA,NA,NA,NA,NA,False,26500,15,,78193,900
3288,1994-09-15,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,6800,15,,34145,700
3289,1994-06-02,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,12000,15,,75979,800
3290,1996-12-09,monthly,Prachatice,1,1.0,NA,NA,NA,NA,NA,False,44900,15,3.0,123730,200
3291,1996-11-16,monthly,Jicin,1,0.0,NA,NA,NA,NA,NA,False,13250,15,,30766,1000
3292,1993-12-21,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,5000,15,,27619,800
3293,1997-08-08,monthly,Hl.m. Praha,1,1.0,276084.0,7669.0,36.0,current,False,True,46900,15,2.0,132187,1100
3294,1996-04-09,monthly,Prerov,1,1.0,NA,NA,NA,NA,NA,False,32960,15,8.0,64706,900
3296,1996-03-15,monthly,Bruntal,1,1.0,NA,NA,NA,NA,NA,False,62900,15,4.0,119399,1000
3297,1995-02-17,monthly,Blansko,2,0.0,NA,NA,NA,NA,NA,False,29600,15,,61173,1100
3298,1993-08-04,monthly,Rokycany,1,0.0,NA,NA,NA,NA,NA,False,25900,15,,64298,1100
3300,1997-09-19,monthly,Novy Jicin,1,1.0,NA,NA,NA,NA,NA,False,53100,15,,124057,1100
3301,1996-04-25,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,21200,15,,60627,900
3302,1993-03-02,monthly,Tabor,1,1.0,NA,NA,NA,NA,NA,False,7530,15,7.0,62495,700
3303,1995-11-17,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,29760,15,,79433,800
3304,1997-01-16,monthly,Liberec,1,0.0,NA,NA,NA,NA,NA,False,14720,15,,51668,800
3305,1995-12-09,monthly,Rakovnik,1,0.0,NA,NA,NA,NA,NA,False,11850,15,,32229,600
3306,1993-08-24,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,29400,15,,53072,800
3307,1994-03-13,monthly,Sokolov,1,0.0,NA,NA,NA,NA,NA,False,27200,15,,94167,800
3308,1996-04-02,monthly,Teplice,1,0.0,NA,NA,NA,NA,NA,False,33500,15,,56646,400
3309,1993-11-20,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,30700,15,,56835,1100
3310,1993-09-15,monthly,Klatovy,1,0.0,NA,NA,NA,NA,NA,False,8850,15,,28197,900
3311,1996-08-18,monthly,Mlada Boleslav,1,0.0,NA,NA,NA,NA,NA,False,58000,15,,142996,1000
3312,1996-12-04,monthly,Sokolov,1,0.0,NA,NA,NA,NA,NA,False,5200,15,,45029,700
3314,1996-10-14,monthly,Klatovy,1,0.0,NA,NA,NA,NA,NA,False,34800,200,,127467,1000
3315,1995-08-24,monthly,Cheb,2,1.0,NA,NA,NA,NA,NA,False,17600,15,6.0,105527,200
