account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan_default,loan,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2702,1996-02-01,monthly,Ostrava - mesto,2,1,,,,,,FALSE,47200,15,7,83952,1000
2703,1997-10-28,monthly,Trebic,1,,,,,,,FALSE,2082,15,,20377,1000
2706,1996-06-23,monthly,Pardubice,2,,,,,,,FALSE,5500,100,,36400,1100
2707,1994-11-27,monthly,Trebic,1,1,,,,,,FALSE,64500,15,7,152118,400
2708,1996-03-25,monthly,Hl.m. Praha,1,1,,,,,,FALSE,45440,15,5,80287,400
2709,1996-10-18,monthly,Benesov,1,,,,,,,FALSE,3330,15,,20922,600
2710,1996-06-12,monthly,Pribram,1,,,,,,,FALSE,63500,15,,144886,800
2711,1993-05-19,monthly,Jihlava,1,,,,,,,FALSE,21440,15,,74973,400
2712,1993-03-12,monthly,Nymburk,2,,,,,,,FALSE,32800,15,,51119,400
2713,1994-04-03,monthly,Plzen - mesto,2,,,,,,,FALSE,14500,15,,58141,500
2714,1993-01-30,monthly,Hl.m. Praha,1,,,,,,,FALSE,24100,15,,72590,800
2715,1997-10-06,monthly,Havlickuv Brod,2,,,,,,,FALSE,2340,15,,24317,900
2716,1996-01-08,monthly,Zdar nad Sazavou,2,1,,,,,,FALSE,24960,15,17,64560,300
2717,1996-07-25,monthly,Ostrava - mesto,1,,,,,,,FALSE,2370,15,,25206,1000
2718,1995-02-05,monthly,Rokycany,1,,,,,,,FALSE,17000,15,,66560,1100
2719,1996-02-08,monthly,Praha - vychod,1,,,,,,,FALSE,11700,15,,30371,500
2721,1997-11-14,monthly,Ostrava - mesto,2,,,,,,,FALSE,18400,15,,54888,300
2722,1997-07-24,monthly,Jesenik,1,,,,,,,FALSE,10850,15,,35735,500
2723,1995-03-12,monthly,Prerov,1,,,,,,,FALSE,17440,15,,42316,800
2724,1996-08-09,monthly,Praha - zapad,1,,,,,,,FALSE,19200,15,,79367,500
2725,1997-04-02,monthly,Usti nad Orlici,1,1,69624,1934,36,current,FALSE,TRUE,43520,15,7,85486,1100
2726,1995-04-20,monthly,Pisek,1,1,,,,,,FALSE,30900,15,8,114178,200
2727,1995-10-25,monthly,Hl.m. Praha,1,,,,,,,FALSE,21100,15,,62803,300
2729,1995-01-16,monthly,Teplice,1,,,,,,,FALSE,30240,15,,85624,700
2730,1996-05-02,monthly,Cheb,1,,,,,,,FALSE,2430,15,,28013,1000
2731,1995-09-26,monthly,Hl.m. Praha,1,1,,,,,,FALSE,27300,15,1,77021,300
2732,1993-07-27,monthly,Kolin,1,,,,,,,FALSE,64000,15,,142272,800
2733,1993-12-22,monthly,Sumperk,1,,,,,,,FALSE,8280,15,,38941,700
2734,1996-12-16,monthly,Blansko,1,,,,,,,FALSE,8500,15,,53969,500
2736,1993-07-02,monthly,Olomouc,2,,,,,,,FALSE,15200,15,,43747,500
2737,1996-07-06,monthly,Jesenik,1,,,,,,,FALSE,22400,15,,82656,800
2738,1993-11-12,monthly,Usti nad Labem,1,,,,,,,FALSE,27200,15,,65567,800
2739,1993-11-29,monthly,Kromeriz,1,,,,,,,FALSE,12400,15,,46473,600
2740,1994-05-08,monthly,Ceske Budejovice,1,,,,,,,FALSE,35900,15,,80489,400
2741,1993-06-07,monthly,Cesky Krumlov,2,1,,,,,,FALSE,62900,15,2,164580,1100
2742,1994-10-15,monthly,Cheb,1,1,,,,,,FALSE,29760,15,16,72233,700
2743,1997-05-22,monthly,Trutnov,1,,,,,,,FALSE,21600,15,,66158,200
2745,1997-09-28,monthly,Prostejov,1,,,,,,,FALSE,34400,15,,71993,700
2746,1996-08-23,monthly,Karlovy Vary,2,,,,,,,FALSE,8000,15,,42755,1100
2747,1994-08-14,monthly,Hl.m. Praha,2,,,,,,,FALSE,7500,15,,40760,200
2749,1994-05-23,monthly,Hl.m. Praha,2,1,,,,,,FALSE,61000,15,,158864,400
2750,1995-04-13,monthly,Rakovnik,1,,,,,,,FALSE,16200,15,,52353,500
2751,1995-04-28,monthly,Tachov,1,,,,,,,FALSE,5700,15,,60807,600
2752,1996-05-15,monthly,Ostrava - mesto,1,,,,,,,FALSE,41100,15,,108069,500
2753,1996-02-13,monthly,Plzen - mesto,2,,66432,2768,24,current,FALSE,TRUE,24200,15,,69032,700
2755,1995-01-26,monthly,Strakonice,1,,,,,,,FALSE,6300,15,,34981,400
2756,1997-10-21,monthly,Karlovy Vary,1,,,,,,,FALSE,23000,15,,66127,700
2757,1996-05-14,monthly,Brno - mesto,2,,,,,,,FALSE,3780,15,,22870,300
2758,1993-05-19,monthly,Karvina,1,,,,,,,FALSE,27360,15,,70579,900
2759,1996-10-23,monthly,Nachod,1,,,,,,,FALSE,52100,15,,138753,900
2760,1997-03-14,monthly,Praha - vychod,1,1,,,,,,FALSE,16500,15,2,68441,900
2761,1996-12-26,monthly,Hl.m. Praha,1,,,,,,,FALSE,26000,15,,53880,900
2762,1993-03-20,monthly,Prachatice,1,,111384,4641,24,expired,FALSE,TRUE,64600,15,,166548,500
2763,1993-02-11,monthly,Zlin,1,,,,,,,FALSE,64500,15,,149581,200
2764,1996-08-15,monthly,Blansko,1,1,,,,,,FALSE,22240,15,1,93926,1100
2765,1997-09-20,monthly,Jesenik,1,,,,,,,FALSE,16700,15,,38208,400
2766,1997-02-20,monthly,Tachov,1,1,,,,,,FALSE,8100,15,3,69906,1100
2767,1996-03-23,monthly,Brno - mesto,2,,,,,,,FALSE,31040,15,,81820,600
2768,1993-12-20,monthly,Opava,1,,,,,,,FALSE,8520,15,,44803,900
2770,1993-12-25,monthly,Havlickuv Brod,1,,,,,,,FALSE,8520,15,,47030,1100
2771,1993-08-18,monthly,Litomerice,2,,,,,,,FALSE,23900,15,,68841,400
2772,1996-02-24,monthly,Praha - zapad,1,,,,,,,FALSE,24200,15,,76814,300
2773,1996-06-23,monthly,Louny,1,1,,,,,,FALSE,18800,15,,68730,800
2774,1996-02-05,monthly,Havlickuv Brod,1,,,,,,,FALSE,16960,15,,36463,300
2775,1997-12-08,monthly,Sokolov,2,,,,,,,FALSE,36100,15,,99583,1000
2776,1997-08-10,monthly,Cheb,2,,,,,,,FALSE,9300,15,,26087,500
2777,1996-12-25,monthly,Uherske Hradiste,1,,,,,,,FALSE,6800,300,,30600,700
2778,1993-12-30,monthly,Louny,1,,,,,,,FALSE,17500,15,,50658,500
2779,1993-06-15,monthly,Opava,1,1,,,,,,FALSE,16400,5,12,97934,1100
2780,1995-12-29,monthly,Vyskov,1,1,,,,,,FALSE,20100,15,7,73556,600
2781,1995-06-20,monthly,Jindrichuv Hradec,1,,,,,,,FALSE,39200,15,,113230,200
2782,1997-02-27,monthly,Hl.m. Praha,1,,,,,,,FALSE,76800,15,,90998,700
2783,1995-11-23,monthly,Hradec Kralove,1,1,,,,,,FALSE,25300,15,6,88964,300
2784,1997-10-30,monthly,Teplice,1,,,,,,,FALSE,6500,15,,40536,300
2787,1997-12-07,monthly,Hl.m. Praha,1,,,,,,,FALSE,29500,15,,66180,900
2788,1994-10-12,monthly,Brno - mesto,2,,,,,,,FALSE,37400,15,,56285,300
2789,1994-01-01,monthly,Ceske Budejovice,1,,,,,,,FALSE,26700,15,,93470,600
2790,1994-10-18,monthly,Hl.m. Praha,1,,,,,,,FALSE,47300,15,,121001,200
2791,1997-12-19,monthly,Klatovy,2,,,,,,,FALSE,9900,15,,26198,1100
2792,1996-08-26,monthly,Hl.m. Praha,1,,,,,,,FALSE,5400,15,,47084,300
2793,1993-10-09,monthly,Pardubice,2,,,,,,,FALSE,8130,15,,26966,800
2794,1996-08-08,monthly,Ostrava - mesto,1,,,,,,,FALSE,34080,1,,43655,-8331
2795,1996-08-20,monthly,Praha - zapad,2,,,,,,,FALSE,23100,15,,68018,300
2797,1997-02-26,monthly,Ostrava - mesto,1,,,,,,,FALSE,38880,15,,63582,500
2798,1994-08-24,monthly,Karvina,1,,,,,,,FALSE,22700,15,,66517,200
2800,1997-05-08,monthly,Usti nad Labem,1,1,,,,,,FALSE,16800,15,3,67283,900
2801,1996-09-23,monthly,Praha - zapad,1,,,,,,,FALSE,3920,15,,46392,900
2802,1993-09-16,monthly,Hl.m. Praha,1,,,,,,,FALSE,7410,15,,38948,900
2803,1995-12-01,monthly,Jihlava,1,1,,,,,,FALSE,59300,15,6,151716,300
2804,1996-02-22,monthly,Blansko,1,,,,,,,FALSE,25100,15,,57876,900
2805,1996-05-20,monthly,Most,1,,,,,,,FALSE,5200,15,,22346,1000
2806,1997-06-26,monthly,Blansko,1,,,,,,,FALSE,9500,15,,48176,500
2807,1996-10-04,monthly,Havlickuv Brod,1,,,,,,,FALSE,32900,15,,86400,13393
2808,1994-12-18,monthly,Hl.m. Praha,1,,,,,,,FALSE,26800,15,,95292,700
2809,1994-12-08,monthly,Opava,1,,,,,,,FALSE,20900,15,,52825,700
2810,1995-03-16,monthly,Zdar nad Sazavou,1,,,,,,,FALSE,12500,15,,48178,1000
2811,1996-01-02,monthly,Kladno,1,1,,,,,,FALSE,56900,15,1,155147,1747
2812,1996-07-05,monthly,Pisek,1,,,,,,,FALSE,34000,15,,70847,200
2813,1993-12-15,monthly,Karlovy Vary,2,,,,,,,FALSE,45900,15,,63825,800
2814,1993-04-25,monthly,Olomouc,1,,,,,,,FALSE,13250,15,,34686,500
2816,1997-05-04,monthly,Ostrava - mesto,2,,,,,,,FALSE,16900,15,,64708,1100
2817,1993-04-07,monthly,Breclav,1,1,,,,,,FALSE,28100,15,14,91442,13672
2818,1993-07-21,monthly,Teplice,2,1,,,,,,FALSE,61100,15,3,133514,1000
2819,1994-07-16,monthly,Jablonec n. Nisou,2,,,,,,,FALSE,47040,15,,91120,900
2820,1997-12-11,monthly,Liberec,1,,,,,,,FALSE,2960,15,,26406,300
2821,1996-07-12,monthly,Brno - mesto,1,,,,,,,FALSE,11300,15,,40243,1000
2823,1993-04-18,monthly,Hodonin,2,,,,,,,FALSE,7680,15,,28536,300
2824,1993-10-20,monthly,Praha - zapad,1,1,50460,841,60,current,FALSE,TRUE,32640,15,5,122482,800
2825,1996-07-10,monthly,Brno - mesto,1,1,,,,,,FALSE,28700,15,10,77540,1000
2826,1996-11-20,monthly,Jablonec n. Nisou,2,,,,,,,FALSE,15840,15,,58705,300
2827,1996-12-18,monthly,Karvina,1,,,,,,,FALSE,47520,15,,111656,300
2829,1997-08-18,monthly,Zdar nad Sazavou,1,,,,,,,FALSE,14200,15,,47095,500
2830,1995-08-04,monthly,Strakonice,1,,,,,,,FALSE,25900,15,,55773,900
2831,1997-11-10,monthly,Hl.m. Praha,1,,,,,,,FALSE,25200,15,,79423,1100
2832,1997-11-22,monthly,Pribram,1,,,,,,,FALSE,2122,15,,20858,700
2833,1995-08-30,monthly,Zlin,1,,,,,,,FALSE,5400,15,,25597,400
2834,1995-10-14,monthly,Karvina,1,1,,,,,,FALSE,22000,15,10,81066,1000
2835,1995-10-03,monthly,Opava,1,,,,,,,FALSE,27400,15,,80997,200
2836,1995-11-18,monthly,Havlickuv Brod,2,1,,,,,,FALSE,45280,15,23,76407,1100
2837,1996-06-02,monthly,Nachod,1,,,,,,,FALSE,40640,15,,62166,500
2839,1995-04-04,monthly,Karvina,1,,,,,,,FALSE,30880,15,,73396,800
2840,1994-10-09,monthly,Cesky Krumlov,1,,,,,,,FALSE,55000,15,,141848,400
2841,1993-07-27,monthly,Novy Jicin,2,,,,,,,FALSE,12960,15,,42352,1100
2842,1993-12-29,monthly,Ceske Budejovice,1,,,,,,,FALSE,4800,15,,25625,200
2843,1997-03-29,monthly,Sokolov,2,,,,,,,FALSE,22400,15,,57709,600
2844,1996-01-19,monthly,Hradec Kralove,1,,,,,,,FALSE,46400,15,,90402,400
2845,1997-08-21,monthly,Uherske Hradiste,1,1,,,,,,FALSE,26000,15,2,85756,1000
2846,1997-09-27,monthly,Hl.m. Praha,1,,,,,,,FALSE,9200,15,,30024,800
2847,1994-05-08,monthly,Prerov,1,,,,,,,FALSE,11100,15,,60845,1100
2849,1993-09-16,monthly,Hl.m. Praha,1,,,,,,,FALSE,13650,15,,35172,900
2850,1997-11-22,monthly,Hodonin,1,,,,,,,FALSE,2038,15,,20065,400
2851,1995-12-02,monthly,Pelhrimov,1,,,,,,,FALSE,29600,15,,85960,700
2852,1996-12-29,monthly,Karvina,1,,,,,,,FALSE,4600,600,,36400,1000
2853,1995-09-08,monthly,Brno - mesto,1,,,,,,,FALSE,8280,15,,77940,600
2854,1997-01-18,monthly,Hl.m. Praha,1,1,,,,,,FALSE,36200,15,3,113359,500
2855,1995-08-21,monthly,Plzen - jih,1,,,,,,,FALSE,14850,15,,52182,400
2856,1995-03-18,monthly,Klatovy,1,,,,,,,FALSE,22700,15,,52672,600
2857,1997-04-28,monthly,Prachatice,2,,,,,,,FALSE,43200,15,,142118,900
2858,1995-08-22,monthly,Breclav,1,,,,,,,FALSE,20000,15,,54412,200
2859,1993-10-23,monthly,Praha - zapad,2,,,,,,,FALSE,64200,15,,143332,1637
2861,1993-02-10,monthly,Louny,1,,,,,,,FALSE,10700,15,,38705,300
2862,1993-06-07,monthly,Decin,1,1,,,,,,FALSE,28200,15,30,77241,14170
2863,1996-01-21,monthly,Ceske Budejovice,2,,,,,,,FALSE,22720,15,,62604,200
2864,1996-03-16,monthly,Brno - mesto,2,,,,,,,FALSE,21760,15,,64447,800
2865,1995-03-03,monthly,Hl.m. Praha,1,,,,,,,FALSE,31100,1,,51538,200
2866,1995-09-13,monthly,Hradec Kralove,1,,,,,,,FALSE,20000,15,,76269,900
2867,1993-11-04,monthly,Sokolov,1,1,,,,,,FALSE,61900,15,21,141450,900
2868,1994-06-15,monthly,Hl.m. Praha,2,,,,,,,FALSE,7600,15,,32440,800
2869,1996-09-27,monthly,Frydek - Mistek,1,,,,,,,FALSE,6050,15,,30874,200
2870,1996-06-18,monthly,Hl.m. Praha,1,,,,,,,FALSE,19200,15,,62070,800
2871,1995-10-30,monthly,Usti nad Orlici,1,,,,,,,FALSE,8750,15,,35077,600
2872,1996-09-04,monthly,Hl.m. Praha,1,,268320,4472,60,current,FALSE,TRUE,13200,15,,49190,200
2873,1996-12-13,monthly,Karvina,2,,,,,,,FALSE,27360,15,,83328,1100
2874,1997-04-02,monthly,Ceska Lipa,1,,,,,,,FALSE,3000,15,,17363,400
2875,1996-12-24,monthly,Prachatice,1,,,,,,,FALSE,25700,15,,78855,800
2876,1993-04-22,monthly,Usti nad Orlici,1,,,,,,,FALSE,25300,15,,65398,200
2877,1995-06-04,monthly,Litomerice,1,1,,,,,,FALSE,63300,15,9,132660,800
2878,1997-06-14,monthly,Hl.m. Praha,2,,,,,,,FALSE,7500,15,,28152,700
2879,1997-10-14,monthly,Cesky Krumlov,2,,,,,,,FALSE,10300,15,,41425,600
2880,1993-06-16,monthly,Novy Jicin,1,,,,,,,FALSE,24160,15,,65160,600
2881,1993-01-04,monthly,Karvina,1,,,,,,,FALSE,38560,15,,66268,700
2882,1996-07-20,monthly,Chrudim,1,,,,,,,FALSE,45100,15,,119173,121
2883,1997-06-29,monthly,Vsetin,1,,,,,,,FALSE,6600,15,,30078,200
2884,1993-02-08,monthly,Hl.m. Praha,1,,,,,,,FALSE,23360,15,,105066,1100
2885,1996-09-04,monthly,Hl.m. Praha,1,,,,,,,FALSE,28800,15,,107103,800
2886,1994-04-08,monthly,Hl.m. Praha,1,,,,,,,FALSE,21500,15,,40797,900
2887,1996-07-13,monthly,Sumperk,1,,,,,,,FALSE,23600,15,,75645,900
2888,1996-05-23,monthly,Prachatice,2,,,,,,,FALSE,7900,15,,22031,700
2889,1996-03-23,monthly,Mlada Boleslav,1,,,,,,,FALSE,49200,15,,123527,900
2890,1996-02-07,monthly,Jesenik,1,,,,,,,FALSE,36000,15,,74362,500
2891,1997-05-28,monthly,Havlickuv Brod,1,,,,,,,FALSE,19100,15,,54842,300
2892,1997-12-16,monthly,Zlin,2,,,,,,,FALSE,1400,1400,,37900,200
2893,1996-02-08,monthly,Most,1,,,,,,,FALSE,6030,15,,25255,700
2894,1993-08-28,monthly,Pelhrimov,1,,,,,,,FALSE,62200,15,,171642,1100
2895,1993-03-09,monthly,Prachatice,1,,,,,,,FALSE,21600,15,,64151,300
2896,1993-03-30,monthly,Rokycany,1,,,,,,,FALSE,7320,15,,28363,400
2897,1997-10-11,monthly,Trutnov,1,1,,,,,,FALSE,54900,15,1,144761,800
2898,1996-11-23,monthly,Brno - mesto,2,,,,,,,FALSE,15800,15,,71123,800
2899,1997-04-03,monthly,Teplice,1,1,,,,,,FALSE,24100,15,,86567,1100
2900,1997-05-14,monthly,Strakonice,1,,,,,,,FALSE,27800,200,,60583,500
2901,1997-04-09,monthly,Hl.m. Praha,1,,,,,,,FALSE,12160,15,,64321,600
2902,1993-01-28,monthly,Ceska Lipa,1,,,,,,,FALSE,29900,15,,74805,200
2903,1994-05-19,monthly,Louny,2,,,,,,,FALSE,22560,15,,80947,300
2904,1996-03-20,monthly,Rakovnik,1,,,,,,,FALSE,33000,6,,69540,-2364
2905,1994-10-03,monthly,Ostrava - mesto,1,,,,,,,FALSE,43360,15,,87654,1000
2906,1996-09-20,monthly,Semily,1,,,,,,,FALSE,25000,15,,60941,200
2907,1993-09-09,monthly,Karvina,2,,,,,,,FALSE,13950,15,,33902,700
2908,1997-03-16,monthly,Trebic,1,1,,,,,,FALSE,21300,15,3,82822,600
2909,1996-04-04,monthly,Jihlava,1,,,,,,,FALSE,24700,15,,62503,200
2910,1997-10-21,monthly,Frydek - Mistek,1,1,437460,7291,60,current,FALSE,TRUE,44500,15,2,101929,900
2911,1995-02-25,monthly,Decin,1,,,,,,,FALSE,16160,15,,76947,900
2912,1994-07-30,monthly,Ostrava - mesto,1,1,380160,6336,60,current,FALSE,TRUE,67200,15,4,157338,1100
2913,1993-12-28,monthly,Mlada Boleslav,1,,,,,,,FALSE,3600,15,,23455,1100
2914,1996-09-08,monthly,Kladno,1,,,,,,,FALSE,11400,15,,47089,300
2915,1993-07-23,monthly,Hodonin,1,1,,,,,,FALSE,86400,15,5,137319,500
2916,1996-12-03,monthly,Kutna Hora,1,,,,,,,FALSE,11500,2,,54819,1000
2917,1996-08-08,monthly,Frydek - Mistek,1,,,,,,,FALSE,32700,15,,59643,300
2919,1995-05-10,monthly,Vsetin,1,,,,,,,FALSE,15000,15,,51633,200
2920,1997-11-13,monthly,Opava,1,,,,,,,FALSE,24700,15,,62936,200
2921,1996-09-21,monthly,Brno - mesto,1,,,,,,,FALSE,19100,15,,49010,500
2922,1994-06-06,monthly,Jindrichuv Hradec,1,,,,,,,FALSE,57900,15,,141166,200
2923,1995-01-10,monthly,Hradec Kralove,1,,,,,,,FALSE,3800,15,,27076,500
2924,1994-10-16,monthly,Breclav,1,,,,,,,FALSE,27500,15,,53301,700
2925,1993-01-10,monthly,Hl.m. Praha,1,,,,,,,FALSE,16700,15,,41716,1000
2926,1993-01-14,monthly,Svitavy,1,,,,,,,FALSE,30880,15,,62464,600
2927,1997-08-04,monthly,Litomerice,1,1,,,,,,FALSE,53300,15,2,113126,300
2928,1993-12-14,monthly,Brno - venkov,1,,,,,,,FALSE,12000,15,,33666,500
2929,1996-04-06,monthly,Trutnov,1,,,,,,,FALSE,37600,15,,123165,400
2930,1996-08-24,monthly,Hl.m. Praha,1,,,,,,,FALSE,64700,15,,148231,900
2931,1995-05-04,monthly,Liberec,1,,,,,,,FALSE,4250,15,,27352,500
2932,1993-05-04,monthly,Olomouc,2,,,,,,,FALSE,64200,4,,146481,500
2933,1993-06-18,monthly,Praha - vychod,2,,272520,4542,60,current,FALSE,TRUE,62800,15,,175151,1100
2934,1996-10-08,monthly,Hl.m. Praha,1,1,,,,,,FALSE,60800,15,8,133278,1000
2935,1995-05-15,monthly,Frydek - Mistek,1,,,,,,,FALSE,4290,15,,22224,200
2936,1996-03-27,monthly,Beroun,1,,504000,8400,60,current,FALSE,TRUE,10400,15,,59151,200
2937,1997-02-25,monthly,Hl.m. Praha,1,,,,,,,FALSE,4600,15,,25025,800
2938,1993-08-04,monthly,Hl.m. Praha,1,,,,,,,FALSE,64400,15,,147593,400
2939,1997-06-28,monthly,Kolin,1,,,,,,,FALSE,6000,15,,29212,200
2940,1993-06-24,monthly,Brno - mesto,1,,,,,,,FALSE,64100,15,,141487,1000
2942,1997-09-24,monthly,Chrudim,1,,,,,,,FALSE,6400,15,,48605,1100
2944,1996-01-11,monthly,Domazlice,2,,,,,,,FALSE,37600,15,,55855,1000
2945,1996-07-11,monthly,Kutna Hora,2,,,,,,,FALSE,8300,15,,25458,300
2946,1996-05-07,monthly,Brno - mesto,1,,,,,,,FALSE,4400,15,,22065,1100
2947,1996-08-09,monthly,Hodonin,2,,,,,,,FALSE,4150,15,,35569,1000
2949,1994-10-21,monthly,Hl.m. Praha,2,,,,,,,FALSE,13950,15,,34839,400
2950,1996-06-28,monthly,Uherske Hradiste,1,,,,,,,FALSE,45120,15,,71237,1000
2951,1993-09-06,monthly,Chrudim,1,,,,,,,FALSE,15600,15,,82102,200
2952,1997-04-28,monthly,Znojmo,1,,,,,,,FALSE,6100,15,,29017,900
2953,1996-09-02,monthly,Hl.m. Praha,1,1,,,,,,FALSE,12600,15,8,61414,900
2954,1997-04-08,monthly,Hl.m. Praha,1,1,,,,,,FALSE,25300,15,2,86794,700
2955,1996-09-27,monthly,Bruntal,1,,,,,,,FALSE,3840,15,,30584,900
2956,1997-06-10,monthly,Cesky Krumlov,1,,,,,,,FALSE,16400,15,,57218,400
2957,1995-07-28,monthly,Klatovy,1,,,,,,,FALSE,42400,15,,78136,500
2958,1993-09-19,monthly,Rychnov nad Kneznou,1,,,,,,,FALSE,11400,15,,28718,400
2959,1994-02-25,monthly,Mlada Boleslav,1,1,,,,,,FALSE,62700,15,11,141814,-11712
2960,1994-09-20,monthly,Prachatice,1,,,,,,,FALSE,23700,15,,48961,1100
2961,1996-07-12,monthly,Nymburk,1,,,,,,,FALSE,11250,15,,33899,400
2962,1993-05-30,monthly,Hl.m. Praha,1,,31248,2604,12,expired,FALSE,TRUE,64100,15,,156950,1000
2963,1996-12-09,monthly,Tachov,1,1,,,,,,FALSE,14700,15,2,60491,1000
2964,1997-01-09,monthly,Olomouc,2,,,,,,,FALSE,10800,15,,28637,300
2965,1995-10-10,monthly,Kutna Hora,1,,,,,,,FALSE,12000,15,,34849,900
2966,1997-03-27,monthly,Decin,1,1,,,,,,FALSE,63100,15,5,130528,1100
2967,1996-11-13,monthly,Louny,1,,,,,,,FALSE,13300,15,,50081,400
2968,1995-02-05,monthly,Cesky Krumlov,2,1,,,,,,FALSE,56400,15,2,107797,1100
2969,1995-05-26,monthly,Rokycany,1,,,,,,,FALSE,3700,300,,38600,300
2970,1993-01-22,monthly,Prostejov,2,,,,,,,FALSE,26400,15,,52614,400
2972,1993-11-23,monthly,Pribram,1,1,,,,,,FALSE,68700,15,17,162756,500
2973,1996-08-15,monthly,Cheb,1,1,,,,,,FALSE,19500,15,12,58034,500
2974,1993-03-13,monthly,Nymburk,2,,,,,,,FALSE,13850,15,,54302,1100
2976,1996-08-19,monthly,Rakovnik,1,,,,,,,FALSE,18880,15,,64055,800
2977,1996-06-20,monthly,Plzen - sever,1,,,,,,,FALSE,57400,15,,134018,1100
2978,1995-01-06,monthly,Ostrava - mesto,1,,,,,,,FALSE,15100,15,,35058,600
2979,1997-11-22,monthly,Praha - vychod,1,,,,,,,FALSE,6900,15,,24196,700
2980,1993-12-09,monthly,Zdar nad Sazavou,2,,,,,,,FALSE,5100,15,,28624,1000
2981,1997-01-11,monthly,Nachod,1,,,,,,,FALSE,5300,15,,25987,600
2982,1996-06-04,monthly,Prachatice,2,1,41256,3438,12,current,FALSE,TRUE,63700,15,11,138939,900
2983,1996-07-25,monthly,Havlickuv Brod,1,,,,,,,FALSE,28200,15,,51668,1000
2985,1993-04-06,monthly,Novy Jicin,1,,,,,,,FALSE,5800,15,,40601,400
2986,1996-04-09,monthly,Vyskov,1,1,24792,1033,24,current,FALSE,TRUE,47360,15,11,91488,500
2987,1993-09-16,monthly,Pisek,1,,,,,,,FALSE,31200,15,,83115,700
2989,1993-11-28,monthly,Kladno,1,,,,,,,FALSE,11600,15,,35126,600
2990,1996-09-16,monthly,Sokolov,1,1,,,,,,FALSE,17900,15,7,56133,900
2991,1993-05-22,monthly,Prachatice,2,,,,,,,FALSE,47000,7,,84029,600
2992,1997-07-11,monthly,Hradec Kralove,1,,,,,,,FALSE,10240,15,,54794,900
2994,1996-05-03,monthly,Vsetin,1,1,48744,1354,36,current,FALSE,TRUE,20500,15,12,75877,900
2995,1996-12-14,monthly,Trutnov,1,,,,,,,FALSE,50600,2,,108137,-5285
2996,1994-05-17,monthly,Brno - mesto,1,,,,,,,FALSE,23500,15,,71605,400
2997,1997-09-09,monthly,Teplice,1,,,,,,,FALSE,4000,15,,31970,1100
2998,1997-11-09,monthly,Tabor,1,1,,,,,,FALSE,29700,3,1,66690,300
2999,1996-10-08,monthly,Zdar nad Sazavou,2,,,,,,,FALSE,11680,15,,37921,1000
3000,1993-07-14,monthly,Plzen - sever,1,,,,,,,FALSE,42240,15,,74493,1000
3001,1993-03-24,monthly,Hl.m. Praha,1,,,,,,,FALSE,29600,15,,88118,400
3003,1993-11-27,monthly,Pisek,1,1,,,,,,FALSE,26700,15,5,115903,500
3004,1996-08-22,monthly,Praha - zapad,1,,,,,,,FALSE,7000,15,,23905,700
3006,1995-01-01,monthly,Zlin,2,,,,,,,FALSE,11500,15,,34586,200
3007,1993-02-02,monthly,Jindrichuv Hradec,1,,,,,,,FALSE,40100,15,,77118,800
3008,1993-02-27,monthly,Olomouc,1,,,,,,,FALSE,13100,15,,71364,200
3009,1996-01-26,monthly,Hl.m. Praha,2,,,,,,,FALSE,8300,15,,28692,900
3010,1995-09-13,monthly,Nachod,1,1,,,,,,FALSE,27100,15,12,83279,800
3011,1993-09-01,monthly,Zlin,1,,,,,,,FALSE,4530,15,,23208,400
3012,1997-04-18,monthly,Semily,1,1,,,,,,FALSE,5300,15,,54068,600
3013,1997-12-09,monthly,Opava,1,,,,,,,FALSE,3600,15,,22844,4714
3015,1996-06-15,monthly,Prachatice,1,,,,,,,FALSE,2790,15,,28619,900
3016,1996-02-23,monthly,Plzen - mesto,1,,,,,,,FALSE,21000,15,,58358,700
3017,1994-08-12,monthly,Prerov,1,,,,,,,FALSE,27680,15,,68318,700
3018,1996-12-03,monthly,Chomutov,1,,,,,,,FALSE,47300,2,,159656,-1969
3019,1996-04-21,monthly,Decin,2,,,,,,,FALSE,26600,15,,57812,300
3020,1996-08-09,monthly,Beroun,1,,,,,,,FALSE,22500,15,,88152,900
3021,1996-04-20,monthly,Praha - vychod,1,,155616,3242,48,current,FALSE,TRUE,22700,15,,62154,300
3022,1996-10-30,monthly,Zlin,1,,,,,,,FALSE,4500,15,,31938,700
3023,1997-10-14,monthly,Jablonec n. Nisou,1,,,,,,,FALSE,14750,15,,37303,6121
3024,1996-12-18,monthly,Hl.m. Praha,2,,,,,,,FALSE,10900,15,,37932,400
3025,1997-12-27,monthly,Klatovy,1,,,,,,,FALSE,6100,15,,31034,800
3026,1993-02-18,monthly,Karlovy Vary,1,,,,,,,FALSE,63900,15,,114166,400
3027,1996-04-29,monthly,Uherske Hradiste,2,,,,,,,FALSE,3440,15,,27922,1000
3028,1993-09-15,monthly,Plzen - jih,1,,,,,,,FALSE,7100,15,,26167,400
3029,1996-12-24,monthly,Havlickuv Brod,1,,,,,,,FALSE,14000,15,,32671,700
3030,1994-06-22,monthly,Znojmo,1,,,,,,,FALSE,5100,15,,28543,800
3031,1997-03-10,monthly,Trutnov,1,,,,,,,FALSE,3500,15,,25120,4184
